invoice,order_value
563247,256.08
563248,190.15
563250,68.10000000000001
563251,182.65
563252,300.63
563253,623.7
563254,81.6
563255,106.34
563256,519.98
563257,347.15999999999997
563259,508.4599999999999
563260,50.28
563261,91.32000000000001
563262,626.0600000000001
563264,247.35
563268,172.44
563288,1161.07
563300,238
563328,112.33
563333,111.56
563345,378.12
563346,141.72
563347,234.17
563348,434.74
563349,210.85
563350,360.09
563351,1706.88
563352,450.05
563353,905.5
563354,141.78
563355,467.42
563356,310.87
563357,50
563358,231.75
563360,670.88
563361,233.54
563362,191.14
563364,234.75
563365,17
563366,149.60000000000002
563367,303.83
563368,153.2
563369,306.86
563370,323.44
563371,300.1
563372,48
563373,115.3
563374,354.36
563376,335.2
563377,494.17
563381,142.68
563382,169.85
563383,15
563384,168.15
563404,3209.15
563411,201.6
563425,566.76
563426,33.9
563427,193.47
563428,457.31
563429,334.34
563430,844.73
563431,110.38000000000001
563432,369.33
563434,520.93
563435,596.98
563436,17
563437,257.6
563438,166.32
563440,127
563441,150.15
563442,338.95
563443,185.9
563444,687.08
563448,337.24
563450,741.4000000000001
563451,104.7
563454,194.55
563465,134.4
563468,65.2
563476,429.12
563477,170.39
563482,29.85
563498,310.98
563499,115.5
563500,423.84000000000003
563501,20.3
563502,580.08
563503,135.51
563504,454.72
563505,687.16
563506,124.92999999999999
563507,125.03999999999999
563508,308.08
563509,224.13
563510,760.8000000000001
563518,231.76
563522,544.81
563532,3256.88
563533,182.97
563534,305.24
563538,305.28
563540,514.06
563543,685.61
563544,287.04
563545,8.5
563546,395.37
563548,234
563550,508.12
563551,155.05
563552,267.15000000000003
563555,588.36
563556,301.5
563557,3160.84
563558,1544.01
563559,34.68
563560,103.19999999999999
563561,776.28
563562,697.6
563563,6578.08
563564,464.94
563565,946.74
563566,549.32
563567,328.07
563569,627.27
563571,85.13000000000001
563572,303.21
563573,2.95
563574,222.45
563575,2209.04
563576,146.19
563578,425.75
563580,291.53
563584,703.17
563585,312.14
563588,813.4000000000001
563589,2240
563590,13031.5
563597,4.25
563613,4873.81
563614,21880.44
563615,302.74
563616,1536
563617,523.84
563618,67.2
563619,330.44
563620,233.70000000000002
563621,485.64
563622,188.1
563623,1284.1200000000001
563626,702.88
563638,1964.85
563656,325.9
563657,54.199999999999996
563658,644.96
563659,1459.12
563660,237.6
563661,435.13
563662,453.01
563674,338.12
563680,372.25
563684,928.08
563685,131.85
563686,637.6
563688,567.62
563689,111.5
563690,303.21
563691,431.11
563692,278.55
563694,196.1
563695,234.59
563696,170.54
563697,162.79
563698,248.85
563699,680.24
563703,138.98
563705,307.49
563706,429.43
563707,137.3
563708,260.7
563709,371.56
563710,52.54
563711,109.9
563712,311.78
563714,682.77
563718,506.90000000000003
563719,332.04
563720,326.01
563721,301.7
563722,355.21999999999997
563723,346.2
563726,313.62
563727,367.2
563728,191.09
563729,742.8000000000001
563730,588
563731,102.95
563732,1000.88
563733,574.3100000000001
563734,255.52
563735,366.74
563736,336.24
563737,163.42000000000002
563738,87.93
563739,240.66
563740,71.4
563741,298.6
563742,272
563743,111.2
563744,333.93
563745,1394.58
563746,279.76
563747,481.6
563748,310.78999999999996
563749,534.7
563750,300.42
563753,612.29
563754,288.18
563755,306.81
563756,668.58
563764,113.05
563771,149.06
563776,275.37
563808,463.26
563812,88.5
563818,382.3
563819,1708.68
563821,301.48
563822,315.98
563830,142.91
563831,94.80000000000001
563832,109.45
563833,315.5
563834,326.44
563835,166.4
563836,69.28
563837,306.1
563839,113.5
563840,115.72
563841,278.9
563842,430.35
563843,108.94
563844,310.82
563845,303.56
563846,398.7
563847,166.57
563848,989.49
563849,139.26
563850,138.68
563851,15
563852,165.95000000000002
563853,144
563854,623.92
563855,546.9
563857,135.95
563858,351.3
563890,168.72
563891,51
563892,21.6
563893,27.36
563895,495.4
563896,407.4
563897,128.55
563898,151.2
563900,1432
563901,13.25
563902,358
563903,206.69
563904,247.72
563905,313.35
563906,504.19
563907,316.98
563908,399.59
563909,857
563910,377.25
563911,435.98
563912,962.09
563913,458.9
563914,324.83
563915,186.62
563916,393.14
563917,610.75
563919,122.28
563920,453.11
563921,15.9
563922,135.24
563923,157.79999999999998
563924,683.28
563925,128.45000000000002
563926,400.21999999999997
563927,199.22
563928,739.43
563929,110.96
563931,833.32
563932,39.6
563933,548.97
563934,52
563935,366.18
563936,213.5
563937,817.89
563938,357.8
563939,114.94
563940,908.74
563941,327.15
563942,137.22
563943,540.9200000000001
563944,1351.22
563945,66.24
563946,314.51
563947,252.9
563949,301.7
563950,1127.02
563951,531.8
563952,679.25
563953,303.8
563954,1388.27
563955,82.97999999999999
563956,102.24000000000001
563981,13.2
563982,174.96
564016,307.66
564017,305.02
564019,463.82
564020,373.66
564022,315.68
564023,125.7
564034,316.02
564037,163.72
564038,151.98
564039,511.96000000000004
564040,57.199999999999996
564041,34
564042,247.09
564043,190.06
564044,157.10999999999999
564045,1047.12
564046,1020
564047,10.5
564048,40.8
564049,319.55
564050,758.05
564051,278.13
564052,247.42
564053,293.1
564054,3875.88
564055,307.8
564056,440.76
564057,508
564058,230.98000000000002
564059,325.8
564060,453.79
564061,1062.88
564062,931.5
564065,1654.31
564066,261.82
564067,39.900000000000006
564075,89.44
564076,408
564077,148.57
564078,409.76
564079,630.39
564082,72
564083,304.2
564085,50
564088,563.64
564089,291.4
564090,446.39
564091,432.48
564092,385.88
564093,1103.15
564095,165.58
564096,309.5
564109,34.56
564132,780
564133,351.1
564135,526.72
564136,309.24
564137,654.15
564139,263.13
564140,415.17
564141,552.6
564143,177.9
564144,205.70999999999998
564145,399.35
564146,480
564147,765.9
564148,98.88
564149,300.9
564150,1436.49
564158,250.86
564159,96.3
564160,244.8
564161,241.09
564162,367.34000000000003
564163,15
564164,75
564165,645.83
564166,455.67
564167,951.96
564168,128.31
564169,424.80000000000007
564170,275.82
564171,308.66
564172,631.75
564173,851.06
564174,379.27000000000004
564181,327.93
564182,425.6
564186,524.1
564187,237.21
564188,114.06
564189,312.66
564190,375.19
564191,269.28000000000003
564192,306.72
564195,306.96000000000004
564196,15
564197,449.56
564198,150.44
564199,280.17
564200,84.69
564201,509.34000000000003
564202,57.5
564203,241.44
564216,366.45
564219,786.84
564222,239.90000000000003
564223,255.15
564224,330.74
564225,452.15999999999997
564226,184.26
564227,365.82
564228,116.88
564231,121.37
564246,338.2
564248,457.92
564256,624.4300000000001
564268,253.31
564272,640
564300,424.15
564301,871.2
564302,302.58
564303,435.33
564304,130.03
564305,1103.32
564306,1142.88
564307,92.3
564308,442.89
564309,83.58
564310,2597
564311,1611
564312,3744
564313,161.94
564314,244.65
564315,137.14
564316,391.68
564317,310.76
564318,136.68
564319,103.47
564321,172.2
564322,2736.99
564323,2275
564324,1304.44
564325,189.6
564326,112.10000000000001
564327,1177.7
564328,383.92
564329,96.75
564330,213.55
564332,354.62
564333,116.15999999999998
564334,213.9
564335,454.58
564336,101.66
564337,233.21
564338,15.3
564339,202
564342,549.07
564346,887.47
564350,302.5
564351,1187.74
564352,309.5
564353,1564.7
564354,17.4
564355,394.09
564356,706.22
564357,302.96
564358,94.72
564359,305.63
564360,530.22
564361,22.5
564363,247.5
564364,32.82
564366,439.23
564367,242.15
564369,356.64
564370,94.5
564371,308.2
564372,1114.52
564373,341.1
564374,97
564375,665.9
564376,335.52
564377,156.51
564378,562.6899999999999
564379,678.88
564380,120
564381,76.32000000000001
564382,306
564383,248.60000000000002
564398,86.10000000000001
564419,17
564428,51.56
564429,75.36
564430,466.74
564431,15.8
564432,510.32
564433,338.54
564434,628.38
564436,451.92
564437,472.54
564438,496.3
564439,115.34
564440,121.25
564471,243.1
564473,295.3
564474,134.75
564475,378
564476,309.5
564477,322.32
564479,470.4
564480,318.92
564481,190.1
564482,249.72
564483,485.98
564484,158.36
564485,284.55
564489,662.5600000000001
564495,303.78
564496,319.06
564503,331.26
564507,222.95999999999998
564510,630.68
564526,570.25
564529,153
564531,341.19
564532,725.6400000000001
564534,106.03
564535,404.8
564536,394.28000000000003
564537,154.24
564538,601.88
564539,353.86
564540,38.41
564541,372.37
564542,184
564543,129.75
564544,138.14
564551,314.70000000000005
564552,691.21
564553,163.8
564554,157.18
564555,51.300000000000004
564556,66.87
564557,80.18
564558,410.55
564559,478.96000000000004
564560,105
564561,957.24
564562,333.44
564563,301.92
564564,60
564565,812.02
564572,577.94
564573,110.85
564574,15
564583,432
564614,130.99
564626,498.48
564627,352.36
564629,940.8000000000001
564630,851.09
564631,346.01
564632,472.13
564634,306.19
564635,551.03
564636,185.9
564637,231.1
564638,278.74
564639,143.74
564640,388.12
564641,162.48000000000002
564642,336.34
564643,301.92
564647,199.28
564648,581.82
564649,15
564650,6429.639999999999
564652,998.4
564653,191.1
564654,640.14
564656,285.16
564657,748.86
564660,748.87
564661,537.7
564666,126.39
564668,329.67
564669,76.32000000000001
564670,1130.95
564709,244.8
564710,287.84999999999997
564712,385.47
564713,103.24000000000001
564714,35.400000000000006
564715,142.74
564716,352.23
564717,130.8
564718,137.19
564719,162.29
564720,19.8
564721,312.98
564722,124.16
564723,169.38
564724,264.73
564725,239.11
564726,301.93
564727,835.95
564728,85.92
564729,292.52
564731,365.78
564732,233.67000000000002
564733,526.26
564734,1246.49
564735,627.64
564736,505.8
564737,186.9
564738,44.370000000000005
564739,174.83
564740,196.93
564741,642.4200000000001
564742,154.02
564743,125.77
564744,178.7
564745,259.93
564746,315.72
564747,391.31
564749,403.83
564750,462.75
564752,1862.7
564753,612.09
564764,21.84
564800,291.33
564803,812.16
564811,537
564814,214.8
564815,74.1
564816,165.43
564819,125.92
564821,221.46
564836,291.24
564839,161.16000000000003
564842,308.46999999999997
564843,230.53
564846,309.38
564848,252.5
564849,762.58
564850,390.78000000000003
564851,211.96
564852,109.7
564853,198.98
564855,307.42
564856,4257.0599999999995
564858,140
564859,386.64
564860,308.69
564861,15
564862,145
564863,390.98
564866,128.95
564868,397.24
564871,340
564872,979.64
564895,16.9
564896,292.68
564897,1330.44
564898,138.24
564901,111
564902,314.28000000000003
564904,383.40000000000003
564906,250.8
564910,219
564912,424.06
564943,275.70000000000005
564950,290.52
564953,537.96
564957,195.15
564958,682.19
564959,116.56
564961,224.64
564962,194.7
564963,237.9
564965,1565.82
564966,34.8
564967,102.48
564972,1179.64
564975,138.4
564976,222.04
564995,263.3
565014,1724.8
565056,566.38
565067,511.46
565080,40
565082,75.3
565083,334.46000000000004
565084,576.74
565086,52.5
565087,137.38
565088,318.01
565090,43.800000000000004
565091,299.25
565092,307.62
565093,428.6
565114,345.09999999999997
565115,252.10999999999999
565116,2297.52
565117,2016.32
565118,559.72
565119,422.08
565120,183.60000000000002
565121,149.70000000000002
565122,476.76
565123,480
565124,509.01
565125,126.5
565126,180.1
565127,118.8
565128,319.95
565129,515.17
565133,322.98
565139,550.98
565141,354.39
565142,152.64000000000001
565143,3.3
565144,457.6
565145,2732.92
565146,208.8
565147,459.92
565149,174.06
565150,5590.67
565151,522.97
565152,387.49
565153,143.8
565154,49.5
565155,608.1
565156,305.28
565157,85.92
565158,25
565181,1386
565186,111.03
565192,11.55
565197,249.76
565198,346.98
565199,309.89
565200,125.55
565201,676.36
565202,227.85
565204,310.7
565205,99.4
565206,117.06
565207,260.49
565208,305.96000000000004
565209,112.75
565210,191.74
565211,121.23
565212,77.31
565213,2242.32
565214,1638.24
565216,114.60000000000001
565217,207.36
565218,975.54
565219,387.52
565220,149.35
565221,373.8
565222,821
565223,386.74
565224,207.73
565225,121.92
565226,301.2
565228,1250.4
565230,1585.92
565235,402
565236,399.34
565238,301.85
565239,608.08
565240,1047.12
565241,822.24
565242,89.06
565243,770.93
565244,125.45
565245,306.96
565246,642.28
565247,543.6
565248,112.86
565249,115.31
565250,171.5
565251,11.31
565261,465.68
565285,1821.6000000000001
565287,309.45
565289,749.13
565291,4913.52
565292,553.08
565293,561.6
565295,317
565309,300.2
565311,344.88
565312,145.02
565315,416.24
565316,311.85
565317,598.38
565318,560.54
565320,461.77
565321,269.58
565322,65.1
565324,169.85
565325,312.64
565326,120.02
565327,267.8
565328,241
565329,113.31
565330,33
565331,122.2
565332,381.54
565333,230.3
565338,82.36
565350,180.47
565366,690.15
565367,7.44
565372,162.72
565377,852.8
565380,220.2
565381,429.38
565383,103.22
565384,386.32
565386,269.16999999999996
565387,50.4
565388,462.35
565397,363.79
565398,855.28
565399,3.12
565401,414.19
565404,72.84
565405,220.04
565406,188.29999999999998
565407,305.08
565408,125.46000000000001
565409,316.62
565410,835.08
565411,457.8
565412,629.04
565413,431.73
565414,121.2
565415,224.67
565416,358.66
565417,295.03999999999996
565418,323.73
565419,573.46
565420,313.05
565421,161.82
565423,91.86
565424,300.04
565426,135.18
565427,235.54
565429,182.12
565430,359.25
565431,474.5
565432,244.27
565433,124.5
565434,673.29
565435,34
565436,360.96
565437,568.25
565438,161.05
565439,554.21
565440,761.6800000000001
565441,110.04
565442,819.26
565443,891.8199999999999
565444,128.9
565445,401.4
565446,400.24
565447,625.1
565448,49.65
565449,34.8
565450,323.16
565451,752.67
565452,316.84
565453,582.9
565454,117.15
565456,236.78
565457,538.8000000000001
565458,477.70000000000005
565459,859.6800000000001
565460,1414.64
565461,224.8
565462,304.95
565463,335.8
565464,31.6
565465,581.39
565466,147.7
565467,315.78000000000003
565468,51.550000000000004
565469,591.3
565470,275.7
565471,859.3199999999999
565472,385.04
565473,423.5
565474,50
565475,7480.06
565476,958.8000000000001
565478,195.42
565479,307.03000000000003
565480,102
565481,122.22
565488,205.3
565491,2251.94
565492,177.60000000000002
565513,313.08
565515,457.8
565519,1092.35
565541,575.68
565542,497.61
565563,183.82999999999998
565565,131.64
565569,48.3
565577,7.5
565579,134.9
565580,1298.18
565583,253.55
565584,315.17
565585,306.82
565586,33.04
565587,537.3
565588,299.67
565589,691.1999999999999
565590,324.5
565591,177.60000000000002
565592,480.00000000000006
565593,344.07
565594,312.49
565595,447.62
565596,301.32
565598,213.04
565610,357.34
565611,401.94
565612,457.7
565613,263.2
565614,82.75
565616,472.64
565618,347.88
565631,1226.16
565643,356.75
565644,299.16
565648,238.35
565649,482.8
565664,775.94
565665,488.21
565667,174.85999999999999
565668,378.75
565669,149.12
565670,656.46
565672,556.26
565673,340.56
565674,224.28
565675,2184.59
565676,238.68
565677,192.4
565678,17.4
565679,310.6
565680,100.8
565682,835.95
565684,189.6
565685,638.4000000000001
565723,301.8
565724,185
565725,537.9
565726,1134.69
565727,332.89
565728,549.7
565729,25.200000000000003
565730,347.3
565731,125
565732,257.8
565733,164.4
565734,387.26
565735,15
565736,155.51999999999998
565737,303.93
565738,582.8000000000001
565740,430.32
565741,354.62000000000006
565747,315.65000000000003
565748,4005.35
565749,228.84
565750,151.74
565751,258.64
565753,99
565754,64.8
565756,503.08000000000004
565757,183.36
565758,199.3
565759,358.84
565760,16.5
565763,939.96
565765,520.3
565766,591.86
565768,262.4
565769,300.7
565776,724.01
565777,106.80000000000001
565778,159.85000000000002
565779,477.93
565780,64
565781,701.38
565782,303.92
565783,18.72
565784,359.05
565785,200
565788,353.48
565790,591.14
565791,189.60000000000002
565792,180.12
565793,177.60000000000002
565794,567.6
565795,260.63
565796,266.48
565800,809.0699999999999
565801,549.24
565802,174.71
565803,871.25
565805,348
565806,520.31
565807,315.2
565808,23
565835,127.37
565836,3200.2799999999997
565838,393.40000000000003
565839,313.6
565842,149.64000000000001
565844,331.24
565845,588.3000000000001
565846,121.5
565849,323.68
565850,524.85
565851,637.29
565853,413.99
565854,1035.82
565855,324.96
565856,155.8
565857,1464.58
565858,534.24
565859,426.07000000000005
565860,9.36
565861,20.8
565862,349.35
565863,402.79
565865,1304.7
565870,15
565877,304.24
565901,1094.9
565914,89.64
565915,480.52
565916,504.35
565918,127.73
565920,591.02
565921,416.90000000000003
565922,308.9
565923,590.4
565924,360.48
565926,310.2
565929,91.32000000000001
565930,1057.18
565931,404.31
565932,222.45000000000002
565933,15
565934,443
565936,829.44
565937,126.74000000000001
565967,1944.6
565971,282.68
565975,2.08
565990,371.7
565993,303.3
565994,121.74
565995,418.34
566001,14.99
566005,161.69
566006,286.86
566008,153.99
566009,51.84
566010,390.47
566013,1006.4
566014,355.08
566015,45.78
566016,591.9
566017,412.71
566018,473.29
566019,441.49
566020,132.7
566021,312.45
566022,49.5
566023,496.44
566024,538.4
566025,159.79
566026,74.4
566027,121.81
566028,320
566033,243.31
566035,413.58
566037,291.84
566038,191.73000000000002
